    lat     lon            mean              annu_cos              annu_sin          semiannu_cos         semiannu_sin
   2.500  104.500    1.4481303897e-04    -4.2903094639e-07     7.0281376270e-07    -1.7457006767e-07     3.7565672574e-07 
   2.500  105.000    1.4536290357e-04    -7.4111807731e-07     7.4822141814e-07    -2.4902642455e-08     8.4347573677e-07 
   2.500  105.500    1.4525813037e-04    -6.6560976313e-07     7.8939664237e-07    -2.1501862730e-08     8.5150913823e-07 
   2.500  106.000    1.4514896308e-04    -5.5269147988e-07     7.9456896262e-07    -1.2841032419e-08     8.3213855713e-07 
   2.500  106.500    1.4506310670e-04    -4.6626894893e-07     7.6751138035e-07     3.4463395418e-08     8.0862904498e-07 
   2.500  107.000    1.4493967959e-04    -4.4438549794e-07     6.9460707372e-07     7.3093555920e-08     8.1426920587e-07 
   2.500  107.500    1.4482429364e-04    -4.4380660212e-07     6.0793092081e-07     8.9842361821e-08     8.5677832765e-07 
   2.500  108.000    1.4474229032e-04    -4.9658333421e-07     5.9146651152e-07     8.9020614472e-08     8.6115425663e-07 
   2.500  108.500    1.4468400370e-04    -5.7470319160e-07     5.3742124125e-07     9.2833977984e-08     8.0497427267e-07 
   2.500  109.000    1.4463020132e-04    -6.3762114936e-07     4.6732922395e-07     7.0391378777e-08     6.8332976712e-07 
   2.500  109.500    1.4451623223e-04    -6.1979980468e-07     4.1830305283e-07     4.0340429947e-08     5.5200598483e-07 
   2.500  110.000    1.4435528823e-04    -5.6791995581e-07     3.8726855716e-07     1.4326010926e-08     4.9174732601e-07 
   2.500  110.500    1.4431848258e-04    -5.5907109729e-07     3.4378217007e-07    -2.5797506554e-08     4.8042624058e-07 
   2.500  111.000    1.4441395319e-04    -4.1477352481e-07     3.7586586454e-07    -7.5284939426e-08     4.2173748261e-07 
   2.500  111.500    1.4485597113e-04    -3.4976440965e-07     3.0518630262e-07    -1.0148726879e-07     5.3422727142e-08 
   2.500  112.000    1.4378084983e-04     6.8565705901e-08     3.6842349208e-07    -1.5316234075e-08     5.4350160529e-08 
   2.500  112.500    1.4354343203e-04     6.7551432834e-08     4.4780780695e-07    -5.4069026855e-08     3.6158569221e-08 
   2.500  113.000    1.4371934236e-04    -1.6923269271e-07     4.1995477367e-07    -7.5721578092e-08     4.9601555303e-08 
   2.500  113.500    1.4271406320e-04     3.7882615470e-07     4.5891510999e-07    -1.5013248675e-07     9.1321868953e-08 
   2.500  114.000    1.4237110973e-04     2.3573186463e-07     4.7708336981e-07    -2.0796711132e-07     6.9864627400e-08 
   2.500  114.500    1.4111924867e-04     2.4181646484e-07     4.7142622945e-07    -2.5054192317e-07     3.6068432213e-08 
   2.500  115.000    1.4001723036e-04     6.3945286340e-08     4.4701060420e-07    -2.4935079802e-07     3.5647386890e-09 
   2.500  115.500    1.4062083698e-04     5.0130299621e-08     5.0844163942e-07    -3.4396576264e-07    -7.2406958323e-08 
   2.500  116.000    1.4138830063e-04     1.3943102301e-07     5.2719188677e-07    -3.6412693399e-07     1.1421121078e-08 
   2.500  116.500    1.4262457792e-04    -2.9734144262e-08     4.3950805128e-07    -2.3843179362e-07     8.0229414099e-08 
   2.500  117.000    1.4340145204e-04     6.8314446704e-08     4.0942136032e-07    -3.3475503328e-07    -2.5218308308e-08 
   2.500  117.500    1.4485934085e-04    -3.5115671270e-07     2.6339025799e-07    -3.9617393313e-07    -2.6783059055e-07 
   2.500  118.000    1.4452568394e-04    -4.7569805237e-07     2.4373798228e-08    -3.4936350950e-07     2.0530760318e-07 
   2.500  118.500    1.4475814208e-04    -1.2806406740e-07     2.0752930961e-07    -4.9591298683e-07     2.8369711272e-07 
   2.500  119.000    1.4494511207e-04    -2.3713885947e-07     1.3282909238e-07    -4.7800995038e-07     3.4420383894e-07 
   2.500  119.500    1.4496631104e-04    -2.8316359406e-07     1.0404163258e-07    -4.2576696301e-07     3.6902270076e-07 
   2.500  120.000    1.4494200214e-04    -2.4628536235e-07     1.3525924576e-07    -4.0900175307e-07     3.6158047333e-07 
   2.500  120.500    1.4484284141e-04    -1.5389910014e-07     1.9731149886e-07    -4.1841485246e-07     3.2005771538e-07 
   2.500  121.000    1.4479519223e-04    -6.1141124563e-08     2.1785905004e-07    -4.2857258402e-07     2.2733715557e-07 
   2.500  121.500    1.4466479318e-04     9.6915754488e-08     2.4648362738e-07    -4.8791178810e-07     1.2723352393e-07 
   2.500  122.000    1.4451964557e-04     3.2697614663e-07     3.4531962715e-07    -5.9918512446e-07    -1.7751988967e-09 
   2.500  122.500    1.4453674110e-04     4.4556799023e-07     4.1709552896e-07    -6.6197365331e-07    -8.4730907907e-08 
   2.500  123.000    1.4454806769e-04     3.8756867215e-07     4.0422181026e-07    -6.4706014842e-07    -5.9592398162e-08 
   2.500  123.500    1.4459879394e-04     3.4216382890e-07     3.5846355936e-07    -6.5399145239e-07     2.3487529207e-08 
   2.500  124.000    1.4450635838e-04     4.7116076567e-07     3.7929858239e-07    -6.6782371806e-07     8.7210599569e-09 
   2.500  124.500    1.4447824670e-04     4.8620675682e-07     3.6032121356e-07    -6.3321592345e-07     1.5083505504e-08 
   2.500  125.000    1.4455033631e-04     7.8502470983e-07     5.5701106881e-07    -5.3249637572e-07    -2.0644525127e-07 
   2.500  125.500    1.4464343804e-04     6.8300985673e-07     5.3469954496e-07    -4.5203732204e-07    -1.3268186034e-07 
   2.500  126.000    1.4489070552e-04     1.4695759755e-07     1.2922011097e-07    -3.3360243188e-07     3.9004581780e-07 
   2.500  126.500    1.4493028476e-04     2.4832569346e-07     1.5392302825e-07    -3.2501364665e-07     4.0917058264e-07 
   2.500  127.000    1.4493791396e-04     2.9518929349e-07     1.4921360263e-07    -3.1319581384e-07     4.3251248173e-07 
   2.500  127.500    1.4488532865e-04     4.9597922667e-07     3.2327672242e-07    -2.8043231230e-07     1.7824538891e-07 
   2.500  128.000    1.4326020318e-04     6.9859274248e-07     5.3849123708e-07    -1.6514531706e-07    -1.8184104302e-07 
   2.500  128.500    1.4373607291e-04     6.5982969478e-07     4.7678948333e-07    -2.0382376938e-07    -8.9218203961e-08 
   2.500  129.000    1.4471932246e-04     5.5626475505e-07     3.8347686025e-07    -2.8360598580e-07     1.4804570130e-07 
   2.500  129.500    1.4438174255e-04     5.8250221272e-07     3.4701111091e-07    -2.6035976722e-07     1.7916735782e-07 
   2.500  130.000    1.4440671132e-04     5.8962581264e-07     3.2958728396e-07    -2.5279374240e-07     1.4119244547e-07 
   2.500  130.500    1.4443717037e-04     5.9132999034e-07     2.9930491739e-07    -2.4489052855e-07     1.5209062128e-07 
   2.500  131.000    1.4445157862e-04     6.0540040270e-07     2.7910731778e-07    -2.2323738051e-07     1.7370446402e-07 
   2.500  131.500    1.4445989873e-04     6.0572651599e-07     2.6063584771e-07    -2.0112567080e-07     1.8186737411e-07 
   2.500  132.000    1.4445242511e-04     5.6045192480e-07     2.1150113381e-07    -1.7983536077e-07     1.6277615118e-07 
   2.500  132.500    1.4447064693e-04     5.1461880384e-07     1.6038352741e-07    -1.7594129425e-07     1.5297696614e-07 
   2.500  133.000    1.4449725980e-04     4.9833641377e-07     1.0855129779e-07    -1.5874109053e-07     1.7601203450e-07 
   2.500  133.500    1.4449939141e-04     4.7634693687e-07     7.5442439343e-08    -1.7272175875e-07     1.7299069237e-07 
   2.500  134.000    1.4449126152e-04     4.6298610937e-07     6.6845096850e-08    -1.7364507230e-07     1.6571248192e-07 
   2.500  134.500    1.4448574185e-04     4.6706112305e-07     3.9438188169e-08    -1.8256587466e-07     1.4453735730e-07 
   2.500  135.000    1.4445504684e-04     4.5166784217e-07     3.2005793797e-08    -1.8964117416e-07     1.3009914899e-07 
   3.000   70.000    1.4633303652e-04    -2.3265090460e-07     1.3203711801e-06     1.2122750629e-07     6.4378799398e-07 
   3.000   70.500    1.4633085264e-04    -2.4492005614e-07     1.3346386392e-06     1.0281424696e-07     6.3298443096e-07 
   3.000   71.000    1.4633926449e-04    -2.4174405553e-07     1.3396242532e-06     1.0117099744e-07     6.4451110905e-07 
   3.000   71.500    1.4634012219e-04    -2.2031456735e-07     1.3320807218e-06     1.2641765780e-07     6.6551972932e-07 
   3.000   72.000    1.4630009883e-04    -2.2785006214e-07     1.2995087326e-06     1.4706338560e-07     6.6013725957e-07 
   3.000   72.500    1.4626058151e-04    -3.0165018991e-07     1.2817806068e-06     1.5011906987e-07     6.4688009780e-07 
   3.000   73.000    1.4621649794e-04    -3.3239037332e-07     1.2646903678e-06     1.4437938241e-07     6.1360046868e-07 
   3.000   73.500    1.4619511654e-04    -3.6391554468e-07     1.2449742571e-06     1.4642197392e-07     6.0590806141e-07 
   3.000   74.000    1.4618662207e-04    -3.6885425793e-07     1.2077563828e-06     1.4509630335e-07     6.1021895220e-07 
   3.000   74.500    1.4615044883e-04    -3.9757018932e-07     1.1695913135e-06     1.4595748410e-07     5.9657033880e-07 
   3.000   75.000    1.4614394470e-04    -4.2027568002e-07     1.1544006852e-06     1.6052168894e-07     5.8588344444e-07 
   3.000   75.500    1.4611824460e-04    -4.2271902263e-07     1.1375480716e-06     1.8818531303e-07     5.7645029249e-07 
   3.000   76.000    1.4610636732e-04    -4.4174054447e-07     1.1175367876e-06     1.9809348886e-07     5.4650722535e-07 
   3.000   76.500    1.4609101191e-04    -4.2778176349e-07     1.1207793436e-06     2.1348517464e-07     5.1457673949e-07 
   3.000   77.000    1.4606054083e-04    -4.3197331716e-07     1.1258836773e-06     2.2240086211e-07     4.9787695935e-07 
   3.000   77.500    1.4603782572e-04    -4.2971607133e-07     1.1108727088e-06     2.5230253090e-07     4.7614172152e-07 
   3.000   78.000    1.4601372537e-04    -4.4130413407e-07     1.0795494749e-06     2.9238244539e-07     4.5973590268e-07 
   3.000   78.500    1.4600322077e-04    -4.4368533985e-07     1.0570564027e-06     3.2845136933e-07     4.6275745073e-07 
   3.000   79.000    1.4597452721e-04    -5.0706337696e-07     1.0466302231e-06     3.4050005590e-07     4.4685518412e-07 
   3.000   79.500    1.4594578034e-04    -5.3990142335e-07     1.0209469544e-06     3.3999088928e-07     4.1060264682e-07 
   3.000   80.000    1.4592645907e-04    -5.3723204571e-07     9.9204575133e-07     3.4956437437e-07     3.7296606616e-07 
   3.000   80.500    1.4587537344e-04    -5.8724622023e-07     9.4806593814e-07     3.4592747795e-07     3.2862886094e-07 
   3.000   81.000    1.4585815064e-04    -6.1487526652e-07     9.3460021812e-07     3.4778602198e-07     3.1552291588e-07 
   3.000   81.500    1.4582892898e-04    -6.1845704708e-07     9.2639591871e-07     3.7912623198e-07     2.9298936323e-07 
   3.000   82.000    1.4580178728e-04    -6.3062503800e-07     9.1486733028e-07     3.9850566275e-07     2.6237157226e-07 
   3.000   82.500    1.4580266494e-04    -6.3514879427e-07     9.1934741250e-07     3.9525759662e-07     2.5606193172e-07 
   3.000   83.000    1.4578725721e-04    -6.4334751148e-07     9.0730156769e-07     4.0825835505e-07     2.4854148346e-07 
   3.000   83.500    1.4574705290e-04    -6.5763794185e-07     8.8773065536e-07     4.3103881141e-07     2.5572067270e-07 
   3.000   84.000    1.4570423312e-04    -6.4723907272e-07     8.6251542172e-07     4.4887828474e-07     2.6106100203e-07 
   3.000   84.500    1.4568148353e-04    -6.3320473352e-07     8.5101920158e-07     4.8356124484e-07     2.5007400616e-07 
   3.000   85.000    1.4566599787e-04    -6.1233197255e-07     8.5073237381e-07     5.4212834541e-07     2.4703665757e-07 
   3.000   85.500    1.4563638061e-04    -6.1545598648e-07     8.2717490846e-07     5.6885704815e-07     1.9296319184e-07 
   3.000   86.000    1.4563900784e-04    -5.6624638882e-07     8.3755516013e-07     5.9470617885e-07     1.6542607265e-07 
   3.000   86.500    1.4562309258e-04    -5.7051755544e-07     8.3491770264e-07     5.9878433242e-07     1.5948552766e-07 
   3.000   87.000    1.4558179039e-04    -5.6413614670e-07     8.3067726490e-07     6.1723908847e-07     1.3276303365e-07 
   3.000   87.500    1.4554438554e-04    -5.5286020637e-07     8.1799377489e-07     6.2963177211e-07     1.0528576236e-07 
   3.000   88.000    1.4551293791e-04    -5.4071345610e-07     8.1659912174e-07     6.2014635809e-07     9.0416803118e-08 
   3.000   88.500    1.4546277475e-04    -5.1927064996e-07     8.0820833336e-07     6.1180174102e-07     7.7451127490e-08 
   3.000   89.000    1.4539590161e-04    -5.0459392129e-07     8.2549058488e-07     6.0750590589e-07     9.8696440481e-08 
   3.000   89.500    1.4536793202e-04    -4.4910051928e-07     8.5259075376e-07     6.0900556503e-07     1.5224061951e-07 
   3.000   90.000    1.4533846538e-04    -4.2185549344e-07     8.8196999969e-07     5.9501732595e-07     2.0274829654e-07 
   3.000   90.500    1.4527780356e-04    -4.2275716128e-07     8.7934565627e-07     5.7805185059e-07     2.4998604596e-07 
   3.000   91.000    1.4525049255e-04    -4.0381101935e-07     8.7074057303e-07     5.7272438065e-07     2.6296201894e-07 
   3.000   91.500    1.4522042992e-04    -3.7085029177e-07     8.4090287654e-07     5.8323249293e-07     2.5610615633e-07 
   3.000   92.000    1.4517588467e-04    -3.5096971259e-07     8.2002033322e-07     5.7754788341e-07     2.5422300257e-07 
   3.000   92.500    1.4513178029e-04    -3.0711005676e-07     8.1767122808e-07     5.4928305979e-07     2.6213181204e-07 
   3.000   93.000    1.4507656216e-04    -2.7820308129e-07     8.1015564876e-07     4.8818337848e-07     2.9909631015e-07 
   3.000   93.500    1.4500448765e-04    -2.3429636601e-07     8.3266177923e-07     4.4567793639e-07     3.2520626778e-07 
   3.000   94.000    1.4492042000e-04    -1.7409334976e-07     8.3969874415e-07     4.3575287524e-07     3.5654879079e-07 
   3.000   94.500    1.4483253808e-04    -1.2722546958e-07     8.2886448197e-07     4.3173954569e-07     4.2766188610e-07 
   3.000   95.000    1.4470416800e-04    -9.1300274301e-08     7.9767987068e-07     4.1974352274e-07     4.7526935862e-07 
   3.000   95.500    1.4458820132e-04    -5.3499024618e-08     7.6909018478e-07     4.2261571569e-07     5.1773510392e-07 
   3.000   96.000    1.4437294195e-04     2.4897820083e-08     7.7529562452e-07     3.7787647971e-07     5.0698903824e-07 
   3.000   96.500    1.4412780796e-04     2.4286815886e-07     8.3888835346e-07     3.3305973346e-07     4.9691985291e-07 
   3.000   97.000    1.4090830994e-04     1.0591341910e-06     5.3592002264e-07    -5.1339546488e-07     2.2119022304e-07 
   3.000   97.500    1.4096233445e-04     1.0071845873e-06     6.9294578432e-07    -5.1825491115e-07     2.4110020993e-07 
   3.000   98.000    1.4062279359e-04     7.1601637756e-07     5.8546073564e-07    -6.4170573845e-07     1.3922676007e-07 
   3.000   98.500    1.3918414379e-04     6.6873223407e-07     6.0294360605e-07    -3.8007734830e-07     1.0993511763e-07 
   3.000   99.000    1.4140948735e-04     1.0579534388e-07     6.8631580612e-07    -2.7660957929e-07     1.4738022676e-07 
   3.000   99.500    1.4241014814e-04     2.2722148036e-08     7.1451674977e-07    -3.5670311455e-07     3.1326780436e-07 
   3.000  100.000    1.4495962920e-04    -3.3116511720e-07     7.8645056547e-07    -1.7730317275e-07     4.9031590856e-07 
   3.000  100.500    1.4434244677e-04    -3.3401972003e-07     7.1780034607e-07    -2.1695632815e-07     4.3911142326e-07 
   3.000  101.000    1.4423437543e-04    -3.6402608806e-07     6.3652388307e-07    -2.4185312152e-07     3.2146804104e-07 
   3.000  101.500    1.4197130375e-04     4.6241003435e-07     8.2182487666e-07    -3.7140605115e-07     7.1796846741e-08 
   3.000  102.000    1.4233059124e-04    -3.2242060335e-07     5.4750179235e-07    -3.1170916462e-07     2.0077706732e-08 
   3.000  102.500    1.4240961910e-04     1.3890689610e-07     6.1812958261e-07    -2.9557397772e-07     4.2444173164e-08 
   3.000  103.000    1.4346851052e-04     2.8333234035e-07     7.6680859313e-07    -3.6892733829e-07     1.1340077457e-07 
   3.000  103.500    1.4442784332e-04     1.4450439441e-07     8.9811208959e-07    -4.2185957722e-07     4.0185045156e-07 
   3.000  104.000    1.4481046378e-04    -3.2669135464e-07     8.0895969695e-07    -2.6868594583e-07     4.4545943342e-07 
   3.000  104.500    1.4485576857e-04    -3.7531278231e-07     8.1350240607e-07    -2.1785533505e-07     4.6158125926e-07 
   3.000  105.000    1.4540680839e-04    -6.2635621556e-07     8.8470046140e-07    -8.3977300288e-09     9.0903749020e-07 
   3.000  105.500    1.4536838805e-04    -5.0899437583e-07     9.0049905883e-07    -2.0094524960e-08     8.7885129421e-07 
   3.000  106.000    1.4525048244e-04    -4.3917162472e-07     9.2658038331e-07    -1.0451054250e-08     8.6906398908e-07 
   3.000  106.500    1.4517307730e-04    -3.5831497705e-07     9.1138894019e-07     4.3529773101e-08     8.5241403550e-07 
   3.000  107.000    1.4506774869e-04    -3.3111919125e-07     8.3627474488e-07     8.5638994372e-08     8.6200570078e-07 
   3.000  107.500    1.4495678032e-04    -3.8322926691e-07     7.4986691803e-07     8.6138996696e-08     8.6994040890e-07 
   3.000  108.000    1.4485020035e-04    -4.2305293350e-07     7.2735795153e-07     6.5693834675e-08     8.9002391686e-07 
